semester,course_letter,course_number,course_title,unique_number,instructor_name,id
"2020, Spring",AFR,394,Economic and Community Development.,30819,"Collins, Miriam",10339405
"2020, Spring",AHC,310,Topics in History.,33350,"Kaufman, Cheryl",10253364
"2020, Spring",AHC,319D,The Ancient Mediterranean World.,33355,"Barnett, Hayley",10264384
"2020, Spring",AHC,319D,The Ancient Mediterranean World.,33360,"Barnett, Hayley",10264384
"2020, Spring",AHC,319D,The Ancient Mediterranean World.,33365,"Barnett, Hayley",10264384
"2020, Spring",AHC,319D,The Ancient Mediterranean World.,33370,"Barnett, Hayley",10264384
"2020, Spring",AHC,325,The History of Rome: The Empire.,33375,"Riggsby, Andrew",10284396
"2020, Spring",AHC,325,The History of Rome: The Empire.,33380,"Riggsby, Andrew",10284396
"2020, Spring",AHC,325,The History of Rome: The Empire.,33385,"Riggsby, Andrew",10284396
"2020, Spring",AHC,325,The History of Rome: The Empire.,33390,"Riggsby, Andrew",10284396
"2020, Spring",AHC,325,Alexander the Great and the Hellenistic World.,33395,"Pittard, Andrea",10290444
"2020, Spring",AHC,325,Alexander the Great and the Hellenistic World.,33400,"Pittard, Andrea",10290444
"2020, Spring",AHC,325,Alexander the Great and the Hellenistic World.,33405,"Pittard, Andrea",10290444
"2020, Spring",AHC,325,The Ancient Historians.,33410,"Lushkov, Ayelet",10301431
"2020, Spring",AHC,330,Topics in Ancient Civilization.,33414,"Patterson, James",10289272
"2020, Spring",AHC,378,The Athenian Empire.,33420,"Perlman, Paula",10284428
"2020, Spring",ALD,118C,Forum Seminar Series.,09400,"Dieter, Eric",10291303
"2020, Spring",ALD,118C,Forum Seminar Series.,09405,"Dieter, Eric",10291304
"2020, Spring",ALD,118C,Forum Seminar Series.,09410,"Walker, Devin",10453120
"2020, Spring",ALD,118C,Forum Seminar Series.,09415,"Dieter, Eric",10291305
"2020, Spring",ALD,118C,Forum Seminar Series.,09420,"Maloch, Anna",10448748
"2020, Spring",ALD,119,International Learning Seminars.,09425,"Reddick, Richard",10454374
"2020, Spring",ALD,119,International Learning Seminars.,09430,"Tackett, Kathryn",10448839
"2020, Spring",ALD,320,"Cognition, Human Learning, and Motivation.",09435,"Muenks, Katherine",10290525
"2020, Spring",ALD,320,"Cognition, Human Learning, and Motivation.",09440,"Yan, Veronica",10290511
"2020, Spring",ALD,321,Play in Early Childhood Development.,09445,"Jones, Natacha",10290748
"2020, Spring",ALD,321,Play in Early Childhood Development.,09450,"Jones, Natacha",10290748
"2020, Spring",ALD,321,Play in Early Childhood Development.,09455,"Jones, Natacha",10290748
"2020, Spring",ALD,321,Play in Early Childhood Development.,09460,"Jones, Natacha",10290748
"2020, Spring",ALD,322,Individual Differences.,09465,"Tackett, Kathryn",10448841
"2020, Spring",ALD,322,Individual Differences.,09470,"Patton, James",10448741
"2020, Spring",ALD,322,Individual Differences.,09475,"Sigafoos, Lisa",10290515
"2020, Spring",ALD,322,Individual Differences.,09480,"Schaller, James",10448812
"2020, Spring",ALD,327,Sociocultural Influences on Learning.,09490,"Landeros, Judith",10453056
"2020, Spring",ALD,327,Sociocultural Influences on Learning.,09495,"Link, Bethany",10453065
"2020, Spring",ALD,327,Sociocultural Influences on Learning.,09500,"Armonda, Alex",10448649
"2020, Spring",ALD,327,Sociocultural Influences on Learning.,09505,"Echternach, Julia",10448777
"2020, Spring",ALD,328,Applied Human Learning.,09520,"Dunham, Heather",10296225
"2020, Spring",ALD,328,Applied Human Learning.,09525,"Gerwels, Mary",10290593
"2020, Spring",ALD,328,Applied Human Learning.,09530,"Schallert, Diane",10284471
"2020, Spring",ALD,329,Acquisition of Language and Literacies.,09535,"Bell, Randy",10290521
"2020, Spring",ALD,329,Acquisition of Language and Literacies.,09540,"Turner, Laura",10290629
"2020, Spring",ALD,329,Acquisition of Language and Literacies.,09545,"Bell, Randy",10290522
"2020, Spring",ALD,329,Acquisition of Language and Literacies.,09550,"Turner, Laura",10290630
"2020, Spring",ALD,331,Restorative Practices.,09555,"Wiebe, Molly",10291328
"2020, Spring",ALD,333,Children's Literature.,09560,"Davila, Denise",10449047
"2020, Spring",ALD,379,International Learning Seminars.,09575,"Bumphus, Aileen",10449000
"2020, Spring",AMS,310,Introduction to American Studies.,31060,"Bendele, Marvin",10285710
"2020, Spring",AMS,310,Introduction to American Studies.,31065,"Gaughen, Brendan",10273568
"2020, Spring",AMS,311S,Introductory Seminar in American Studies.,31070,"Butterfield, Leah",10287342
"2020, Spring",AMS,311S,Introductory Seminar in American Studies.,31075,"Remoquillo, Andrea",10285115
"2020, Spring",AMS,311S,Introductory Seminar in American Studies.,31080,"Grover, Katherine",10277442
"2020, Spring",AMS,311S,Introductory Seminar in American Studies.,31085,"Barber, Judson",10260494
"2020, Spring",AMS,311S,Introductory Seminar in American Studies.,31090,"Brumberg-kraus, Zoe",10285119
"2020, Spring",AMS,315,African American Culture.,31095,"Walter, Patrick",10292622
"2020, Spring",AMS,315,Special Topics in Black United States Studies.,31097,"Mena, Olivia",10296178
"2020, Spring",AMS,315,"Building America: Engineering, Society, and Culture, 1868-1980.",31098,"Bsumek, Erika",10276478
"2020, Spring",AMS,315,Introduction To Digital Humanities.,31099,"Fischer, Elizabeth",10282949
"2020, Spring",AMS,315,Introduction to Asian American Studies.,31100,"Tang, Eric",10290662
"2020, Spring",AMS,315,Germany and Globalization.,31110,"Hoberman, John",10291253
"2020, Spring",AMS,321,"Topics in Asian American Anthropology, Geography, and Sociology.",31115,"Bhalodia, Aarti",10283845
"2020, Spring",AMS,321,Topics in Film and Media.,31120,"Arens, Katherine",10290818
"2020, Spring",AMS,321,Studies in Media and Culture.,31123,10313235
"2020, Spring",AMS,321,Topics in the History of Architecture.,31124,"Lopez, Sarah",10339345
"2020, Spring",AMS,321,Topics in Culture and Society.,31125,"Laubenthal, Barbara",10290429
"2020, Spring",AMS,321,Special Topics.,31128,"Vasquez, Antonio",10294647
"2020, Spring",AMS,321,"Race, Class, and Gender in American Television.",31129,10308790
"2020, Spring",AMS,321,Urban Unrest.,31130,"Tang, Eric",10290646
"2020, Spring",AMS,321,The United States in the Civil Rights Era.,31135,"Green, Laurie",10283136
"2020, Spring",AMS,321F,African American History since 1860.,31140,"Walker, Juliet",10275765
"2020, Spring",AMS,330,Modernism in American Design and Architecture.,31150,"Meikle, Jeffrey",10258655
"2020, Spring",AMS,355,Main Currents of American Culture to 1865.,31155,"Smith, Mark",10284399
"2020, Spring",AMS,356,Main Currents of American Culture since 1865.,31160,"Beasley, Alex",10264716
"2020, Spring",AMS,370,Seminar in American Culture.,31165,"Gaughen, Brendan",10273562
"2020, Spring",AMS,370,Special Topics.,31170,"Rosas, Lilia",10297141
"2020, Spring",AMS,370,Seminar in American Culture.,31175,"Gaughen, Brendan",10273566
"2020, Spring",AMS,370,Seminar in American Culture.,31180,"Beasley, Alex",10264265
"2020, Spring",AMS,370,"Society, Culture, and Politics in the 1960s.",31185,"Mickenberg, Julia",10279264
"2020, Spring",AMS,370,Animals and American Culture.,31190,"Davis, Janet",10282549
"2020, Spring",AMS,370,Key Works in American Popular Music.,31195,"Lewis, Randolph",10285202
"2020, Spring",AMS,370,History of Black Entrepreneurship in the United States.,31200,"Walker, Juliet",10275761
"2020, Spring",AMS,370,The Civil Rights Movement from a Comparative Perspective.,31205,"Green, Laurie",10289972
"2020, Spring",AMS,370,Coastal Communities in Early America.,31210,"Kamil, Neil",10271005
"2020, Spring",AMS,390,Research Seminar in American Studies.,31229,"Mickenberg, Julia",10279270
"2020, Spring",AMS,391,Migratory Urbanism.,31228,"Lopez, Sarah",10339359
"2020, Spring",AMS,391,Economic and Community Development.,31244,"Collins, Miriam",10339405
"2020, Spring",ANS,301M,Introduction to Buddhism.,32165,"Freiberger, Oliver",10288576
"2020, Spring",ANS,301M,Introduction to Islam.,32170,"Azam, Hina",10289881
"2020, Spring",ANS,301R,History of the Religions of Asia.,32175,"Brereton, Joel",10271892
"2020, Spring",ANS,302C,Introduction to China.,32180,"Yang, Li",10283787
"2020, Spring",ANS,302K,Introduction to South Asia.,32185,"Rajpurohit, Dalpat",10276327
"2020, Spring",ANS,307C,Introduction to the History of India.,32190,"Guha, Sumit",10266880
"2020, Spring",ANS,340,Topics in Asian Religions.,32200,"Maes, Claire",10296394
"2020, Spring",ANS,341K,Origins of Modern Japan.,32205,"Ravina, Mark",10326310
"2020, Spring",ANS,347K,Governments and Politics of South Asia.,32210,"Liu, Xuecheng",10279535
"2020, Spring",ANS,361,Topics in Asian Studies.,32215,"Oh, Youjeong",10294455
"2020, Spring",ANS,361,Studies in Asian Politics.,32220,"Liu, Amy",10287608
"2020, Spring",ANS,361,Undergraduate Seminar in History.,32225,"Clulow, Adam",10283054
"2020, Spring",ANS,361,Topics in Asian Studies.,32230,"Oh, Youjeong",10283183
"2020, Spring",ANS,361,Topics in History.,32234,"Rose, Christopher",10243803
"2020, Spring",ANS,361,"Capitalism, Consumption, and Civil Society in Korea.",32240,"Oppenheim, Robert",10295866
"2020, Spring",ANS,361,Why Chinese Has No Alphabet.,32245,"Lai, Chiu-Mi",10277788
"2020, Spring",ANS,361,Mughal India in History and Memory.,32250,"Talbot, Cynthia",10266888
"2020, Spring",ANS,361,Asian Regionalism and Multilateral Cooperation.,32259,"Liu, Xuecheng",10291475
"2020, Spring",ANS,361,Global Economies: Asia and the United States.,32260,"Mays, Susan",10290695
"2020, Spring",ANS,372,Art in the Himalayas.,32270,"Leoshko, Janice",10295341
"2020, Spring",ANS,372,Topics in Asian Cultures.,32274,"Shah, Gautami",10295691
"2020, Spring",ANS,372,Topics in Asian Cultures.,32280,"Schaub, Joseph",10291578
"2020, Spring",ANS,372,Japanese Concepts of Body and Self.,32285,"Traphagan, John",10260269
"2020, Spring",ANS,379,Art of Autobiography in Japan.,32300,"Fischer, Kirsten",10271877
"2020, Spring",ANS,379,The Cultural Outsider: Memoirs of East Asia.,32305,"Lai, Chiu-Mi",10275497
"2020, Spring",ANS,379,Gender and Labor in Global Asia.,32310,"Hindman, Heather",10290539
"2020, Spring",ANS,390,Topics in Asian Studies.,32340,"Hyder, Syed",10297438
"2020, Spring",ANT,301,Biological Anthropology.,31340,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31345,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31350,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31355,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31360,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31365,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31370,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31375,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31380,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31385,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31390,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31395,"Lewis, Rebecca",10271048
"2020, Spring",ANT,301,Biological Anthropology.,31400,"Kappelman, John",10275209
"2020, Spring",ANT,302,Cultural Anthropology.,31405,"Merabet, Sofian",10275944
"2020, Spring",ANT,302,Cultural Anthropology.,31410,"Merabet, Sofian",10275944
"2020, Spring",ANT,302,Cultural Anthropology.,31415,"Merabet, Sofian",10275944
"2020, Spring",ANT,302,Cultural Anthropology.,31420,"Merabet, Sofian",10275944
"2020, Spring",ANT,302,Cultural Anthropology.,31430,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31435,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31440,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31445,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31455,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31460,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31465,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31470,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31475,"Seriff, Suzanne",10281780
"2020, Spring",ANT,302,Cultural Anthropology.,31480,"Seriff, Suzanne",10281780
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31485,"Covey, Ronald",10275913
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31490,"Covey, Ronald",10275913
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31495,"Covey, Ronald",10275913
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31500,"Covey, Ronald",10275913
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31505,"Covey, Ronald",10275913
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31510,"Covey, Ronald",10275913
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31515,"Wade, Maria",10282447
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31520,"Wade, Maria",10282447
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31525,"Wade, Maria",10282447
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31530,"Wade, Maria",10282447
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31535,"Wade, Maria",10282447
"2020, Spring",ANT,304,Introduction to Archaeological Studies: Prehistoric Archaeology.,31540,"Wade, Maria",10282447
"2020, Spring",ANT,305,Expressive Culture.,31545,"Keeler, Ward",10275903
"2020, Spring",ANT,305,Expressive Culture.,31550,"Keeler, Ward",10275903
"2020, Spring",ANT,307,Culture and Communication.,31555,"Webster, Anthony",10278769
"2020, Spring",ANT,307,Culture and Communication.,31560,"Webster, Anthony",10278769
"2020, Spring",ANT,307,Culture and Communication.,31565,"Webster, Anthony",10278769
"2020, Spring",ANT,307,Culture and Communication.,31570,"Webster, Anthony",10278769
"2020, Spring",ANT,307,Culture and Communication.,31575,"Webster, Anthony",10278769
"2020, Spring",ANT,307,Culture and Communication.,31580,"Webster, Anthony",10278769
"2020, Spring",ANT,310D,Introduction to Black Studies.,31585,"Wint, Traci-ann",10291125
"2020, Spring",ANT,310L,African American Culture.,31590,"Walter, Patrick",10292622
"2020, Spring",ANT,310L,Special Topics in the African Diaspora.,31595,"Wint, Traci-ann",10291129
"2020, Spring",ANT,310L,Introduction to South Asia.,31600,"Rajpurohit, Dalpat",10276327
"2020, Spring",ANT,311D,Introduction to Jewish Studies.,31610,"Weinreb, Amelia",10300984
"2020, Spring",ANT,320L,The German Language: Historical Perspectives.,31614,"Pierce, Marc",10278832
"2020, Spring",ANT,320L,Invented Languages.,31615,"Handman, Courtney",10281850
"2020, Spring",ANT,320L,Endangered Languages.,31620,"Slotta, James",10279617
"2020, Spring",ANT,322D,Multicultural Israel.,31625,"Weinreb, Amelia",10300991
"2020, Spring",ANT,322M,Mexican American Indigenous Heritage.,31630,"Menchaca, Martha",10282291
"2020, Spring",ANT,324L,Topics in Anthropology.,31636,"Osezua, Oghoadena",10247793
"2020, Spring",ANT,324L,"Topics in Sociology, Geography, and Anthropology.",31637,"Wilkins, Evgenia",10298732
"2020, Spring",ANT,324L,Topics in Anthropology.,31638,"Hobart, Hiilei",10282212
"2020, Spring",ANT,324L,Topics in Anthropology.,31639,"Jarvis, Jonathan",10283191
"2020, Spring",ANT,324L,Art and Archaeology of Ancient Peru.,31640,"Runggaldier, Astrid",10291076
"2020, Spring",ANT,324L,Topics in Anthropology.,31641,"Stewart-Halevy, Jacob",10279013
"2020, Spring",ANT,324L,"Topics in Sociology, Geography, and Anthropology.",31642,"Ohueri, Chelsi",10282842
"2020, Spring",ANT,324L,Topics in Anthropology.,31643,"Strong, Pauline",10284078
"2020, Spring",ANT,324L,Topics in Latin American Anthropology.,31644,"Canova, Paola",10280415
"2020, Spring",ANT,324L,"Topics in Sociology, Geography, and Anthropology.",31649,"Sidorkina, Maria",10283299
"2020, Spring",ANT,324L,Topics in Anthropology.,31659,"Peterson, Marina",10282262
"2020, Spring",ANT,324L,"Nature, Society, and Adaptation.",31660,"Knapp, Gregory",10272203
"2020, Spring",ANT,324L,Theories of Archaeology.,31665,"Franklin, Maria",10275330
"2020, Spring",ANT,324L,Urban Unrest.,31670,"Tang, Eric",10290646
"2020, Spring",ANT,324L,Ethnographic Writing.,31674,"Stewart, Kathleen",10275981
"2020, Spring",ANT,324L,Archaeology of Climate Change.,31675,"Rosen, Arlene",10278778
"2020, Spring",ANT,324L,Archaeology of Climate Change.,31679,"Rosen, Arlene",10278778
"2020, Spring",ANT,324L,The Bronze Age and the Iron Age in Atlantic Europe.,31684,"Wade, Maria",10282458
"2020, Spring",ANT,324L,Japanese Concepts of Body and Self.,31685,"Traphagan, John",10260269
"2020, Spring",ANT,324L,Blacks and Asians: Race and Social Movements.,31690,"Bhalodia, Aarti",10283847
"2020, Spring",ANT,324P,Gender and Labor in Global Asia.,31700,"Hindman, Heather",10290539
"2020, Spring",ANT,325L,Topics in the Humanities and Arts.,31704,"Gottesman, Yitskhok",10296235
"2020, Spring",ANT,325L,Cultural Heritage on Display.,31705,"Seriff, Suzanne",10281781
"2020, Spring",ANT,325L,Cultures of Sustainability.,31715,"Hartigan, John",10271062
"2020, Spring",ANT,340C,Ethnographic Research Methods.,31720,"Sturm, Circe",10275360
"2020, Spring",ANT,347C,Methods in Primate Biology.,31725,10290465
"2020, Spring",ANT,348,Human Origins and Evolution.,31730,"Kappelman, John",10275248
"2020, Spring",ANT,348,Human Origins and Evolution.,31735,"Kappelman, John",10275248
"2020, Spring",ANT,348K,Primate Conservation.,31745,10290467
"2020, Spring",ANT,350C,Primate Sensory Ecology.,31750,"Kirk, Edward",10275264
"2020, Spring",ANT,351E,Primate Evolution.,31755,"Shapiro, Liza",10279975
"2020, Spring",ANT,366,Anatomy and Biology of the Human Skeleton.,31765,"Kirk, Edward",10275267
"2020, Spring",ANT,366,Anatomy and Biology of the Human Skeleton.,31770,"Kappelman, John",10275255
"2020, Spring",ANT,388,Topics in Biological Anthropology.,31799,"Di Fiore, Anthony",10280371
"2020, Spring",ANT,389K,Race and Ethnicity in American Society.,31803,"Menchaca, Martha",10282296
"2020, Spring",ANT,391,Topics in Social Anthropology.,31805,"Canova, Paola",10280347
"2020, Spring",ANT,391,Topics in Social Anthropology.,31815,"Sturm, Circe",10275349
"2020, Spring",ANT,391,Topics in Social Anthropology.,31820,"Cons, Jason",10281847
"2020, Spring",ANT,391,Topics in Social Anthropology.,31825,"Merabet, Sofian",10275948
"2020, Spring",ANT,391,Topics in Social Anthropology.,31834,"Stewart-Halevy, Jacob",10279602
"2020, Spring",ANT,392J,"Introduction to Graduate Physical Anthropology: Behavior, Genetics, and Variation.",31835,"Lewis, Rebecca",10271052
"2020, Spring",ANT,392N,Introduction to Graduate Linguistic Anthropology.,31840,"Slotta, James",10279627
"2020, Spring",ANT,394M,"Topics in Folklore, Public Culture, and Cultural Studies.",31860,"Peterson, Marina",10282279
"2020, Spring",ANT,398T,Supervised Teaching in Anthropology.,31885,"Reed, Denne",10263816
"2020, Spring",ARA,130D,Arabic across Disciplines.,40490,"Azam, Hina",10289887
"2020, Spring",ARA,130D,Arabic across Disciplines.,40495,"Schwartz, Sarah",10297072
"2020, Spring",ARA,360L,"Topics in Arabic Language, Literature, and Culture.",40514,"Barakat, Reema",10289680
"2020, Spring",ARA,360L,Arab Political Speeches in War and Peace.,40516,"Mohammad, Mohammad",10292989
"2020, Spring",ARA,531L,Intensive Arabic VI.,40505,"Housen, Ghada",10275262
"2020, Spring",ARA,531L,Intensive Arabic VI.,40510,"Housen, Ghada",10275266
"2020, Spring",ARA,611C,Intensive Arabic II.,40445,"Al-Shalchi, Olla",10282878
"2020, Spring",ARA,611C,Intensive Arabic II.,40450,"Alhomsi, Riyad",10278921
"2020, Spring",ARA,611C,Intensive Arabic II.,40455,"Alhomsi, Riyad",10278932
"2020, Spring",ARA,611C,Intensive Arabic II.,40460,"Lin, Cheng-Wei",10299257
"2020, Spring",ARA,611C,Intensive Arabic II.,40465,"Mohammad, Mohammad",10292959
"2020, Spring",ARA,611C,Intensive Arabic II.,40470,"Lin, Cheng-Wei",10299260
"2020, Spring",ARA,621L,Intensive Arabic IV.,40475,"Barakat, Reema",10289687
"2020, Spring",ARA,621L,Intensive Arabic IV.,40480,"Cooley, Claire",10298544
"2020, Spring",ARA,621L,Intensive Arabic IV.,40485,"Cooley, Claire",10298546
"2020, Spring",ARC,308,Architecture and Society.,00480,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00485,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00490,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00495,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00500,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00505,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00510,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00515,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00520,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00525,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00530,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00535,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00540,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00545,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00550,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00555,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00560,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00565,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00570,"Speck, Lawrence",10214975
"2020, Spring",ARC,308,Architecture and Society.,00575,"Speck, Lawrence",10214975
"2020, Spring",ARC,310L,Design II.,00580,"Rosner, Joyce",10294719
"2020, Spring",ARC,311L,Visual Communication II.,00585,"Rosner, Joyce",10294730
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00600,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00605,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00610,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00615,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00620,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00625,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00630,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00635,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00640,"Gill, Robert",10295154
"2020, Spring",ARC,318K,World Architecture: Origins to 1750.,00645,"Gill, Robert",10295154
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00710,10339344
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00715,"Bieg, Kory",10291256
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00724,10275339
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00725,"Feliz arrizabalaga, Nerea",10287609
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00735,"Lewis, Charlton",10274372
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00740,"Benedikt, Michael",10339364
"2020, Spring",ARC,327R,Topics in Architectural Theory.,00755,"Alter, Kevin",10339738
"2020, Spring",ARC,327R,Architectural Photography.,00760,"Heymann, David",10338345
"2020, Spring",ARC,327R,Topics in Interior Design Theory.,00765,"Jennings, Richard",10276661
"2020, Spring",ARC,327R,Solar Geometry/Energy Flow in Building.,00770,"Whitsett, Dason",10293117
"2020, Spring",ARC,328W,Wood Design.,00795,"Macek, Mark",10274151
"2020, Spring",ARC,333,Site Design.,00800,"Heymann, David",10338344
"2020, Spring",ARC,334L,Environmental Controls II.,00805,"Garrison, Michael",10339339
"2020, Spring",ARC,335M,Construction V.,00820,"Miro, Juan",10339337
"2020, Spring",ARC,342D,"Frank Lloyd Wright: Design, Method, Theory.",00825,"Alofsin, Anthony",10264044
"2020, Spring",ARC,342F,History and Theories of Landscape Architecture II.,00830,"Benes, Miroslava",10339371
"2020, Spring",ARC,342R,Topics in the History of Architecture.,00835,"Long, Christopher",10284884
"2020, Spring",ARC,342R,Topics in the History of Architecture.,00839,"Lopez, Sarah",10339345
"2020, Spring",ARC,342R,Topics in the History of Architecture.,00840,"Alofsin, Anthony",10264020
"2020, Spring",ARC,342R,Topics in the History of Architecture.,00845,"Udovicki, Danilo",10339362
"2020, Spring",ARC,342R,Twentieth-Century Latin American Architecture.,00850,"Lara, Fernando",10282993
"2020, Spring",ARC,342R,American Architecture.,00855,"Dudley, Tara",10274301
"2020, Spring",ARC,342R,German Modernism.,00860,"Long, Christopher",10284890
"2020, Spring",ARC,361T,Technical Communication.,00930,"Smith, Marla",10270477
"2020, Spring",ARC,362,Professional Practice.,00940,"Shuley, Keith",10276400
"2020, Summer",AAS,310,Introductory Seminar in American Studies.,78689,"Remoquillo, Andrea",10453053
"2020, Summer",AAS,320,Topics in Asian Cultures.,78694,"Schaub, Joseph",10451328
"2020, Summer",ACC,311,Fundamentals of Financial Accounting.,71010,10445714
"2020, Summer",ACC,311,Fundamentals of Financial Accounting.,71015,10445717
"2020, Summer",ACC,312,Fundamentals of Managerial Accounting.,71020,"Kamas, J",10445715
"2020, Summer",ACC,380K,Financial Statement Analysis.,71040,"Badolato, Patrick",10445712
"2020, Summer",ACC,380K,Computer Auditing and Systems Security.,71045,"Tanriverdi, Huseyin",10445765
"2020, Summer",ACC,380K,Information Technology for Accounting and Control.,71049,10445718
"2020, Summer",ACC,383K,Fraud Examination.,71050,"Bradshaw, Mark",10445713
"2020, Summer",ADV,309R,Introduction to Advertising and Public Relations Research.,72370,"Eastin, Matthew",10463289
"2020, Summer",ADV,318J,Introduction to Advertising and Integrated Brand Communication.,72380,"Wilcox, Gary",10442426
"2020, Summer",ADV,350,Advertising Internship.,72400,"Cunningham, Isabella",10451079
"2020, Summer",ADV,350S,Internship in Sports Media.,72405,"Cunningham, Isabella",10451080
"2020, Summer",ADV,373,Integrated Communications Campaigns.,72425,"Dalthorp, James",10444707
"2020, Summer",AFR,303,Introduction to Black Studies.,78270,"Wint, Traci-ann",10447777
"2020, Summer",AFR,372C,Black Political Thought.,78275,"Marshall, Stephen",10453236
"2020, Summer",AFR,372E,Studies in Media and Culture.,78279,10452639
"2020, Summer",ALD,321,Play in Early Childhood Development.,73350,10445422
"2020, Summer",ALD,322,Individual Differences.,73355,"Sigafoos, Lisa",10446084
"2020, Summer",ALD,327,Sociocultural Influences on Learning.,73360,"De Lissovoy, Noah",10445719
"2020, Summer",ALD,327,Sociocultural Influences on Learning.,73361,10445749
"2020, Summer",ALD,329,Acquisition of Language and Literacies.,73365,"Turner, Laura",10445711
"2020, Summer",AMS,310,Introduction to American Studies.,78395,"Gutterman, Lauren",10452275
"2020, Summer",AMS,311S,Introductory Seminar in American Studies.,78399,"Remoquillo, Andrea",10453053
